Model Version,Region,Sector,Technology,Type,PathwayScenario,Year,Value 
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2030",2.5034
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2035",1.35003004999957
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2040",0.94467756242877
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2045",0.553948122455655
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2050",0.453748122455654
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Biomass","NewCapacity","GradualDevelopment_globalLimit","2035",0.0983300499995661
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Biomass","NewCapacity","GradualDevelopment_globalLimit","2040",0.345647512429204
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Biomass","NewCapacity","GradualDevelopment_globalLimit","2045",0.00977056002688409
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Direct_Electric","ResidualCapacity","GradualDevelopment_globalLimit","2018",5.7199
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Direct_Electric","ResidualCapacity","GradualDevelopment_globalLimit","2025",3.9897
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Direct_Electric","ResidualCapacity","GradualDevelopment_globalLimit","2030",2.3939
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Direct_Electric","ResidualCapacity","GradualDevelopment_globalLimit","2035",1.197
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Direct_Electric","ResidualCapacity","GradualDevelopment_globalLimit","2040",0.4788
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Direct_Electric","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.0958
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Direct_Electric","TotalCapacity","GradualDevelopment_globalLimit","2018",5.7199
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Direct_Electric","TotalCapacity","GradualDevelopment_globalLimit","2025",3.9897
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Direct_Electric","TotalCapacity","GradualDevelopment_globalLimit","2030",2.3939
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Direct_Electric","TotalCapacity","GradualDevelopment_globalLimit","2035",1.93344645870105
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Direct_Electric","TotalCapacity","GradualDevelopment_globalLimit","2040",1.52139106797365
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Direct_Electric","TotalCapacity","GradualDevelopment_globalLimit","2045",1.28828510973678
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Direct_Electric","TotalCapacity","GradualDevelopment_globalLimit","2050",1.19248510973678
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Direct_Electric","NewCapacity","GradualDevelopment_globalLimit","2035",0.736446458701054
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Direct_Electric","NewCapacity","GradualDevelopment_globalLimit","2040",0.306144609272593
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Direct_Electric","NewCapacity","GradualDevelopment_globalLimit","2045",0.149894041763134
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Gas_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2018",45.3678
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Gas_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2025",31.6442
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Gas_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2030",18.9866
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Gas_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2035",9.4933
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Gas_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2040",3.7974
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Gas_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.7595
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Gas_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2018",45.3678
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Gas_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2025",31.6442
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Gas_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2030",18.9866
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Gas_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2035",19.1453698814058
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Gas_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2040",13.4494698814058
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Gas_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2045",10.4115698814058
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Gas_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2050",9.65206988140583
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Gas_Boiler","NewCapacity","GradualDevelopment_globalLimit","2035",9.65206988140583
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Hardcoal","TotalCapacity","GradualDevelopment_globalLimit","2018",0.189844583190963
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Hardcoal","TotalCapacity","GradualDevelopment_globalLimit","2025",0.189844583190963
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Hardcoal","TotalCapacity","GradualDevelopment_globalLimit","2030",0.189844583190963
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Hardcoal","TotalCapacity","GradualDevelopment_globalLimit","2035",0.189844583190963
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Hardcoal","TotalCapacity","GradualDevelopment_globalLimit","2040",0.189844583190963
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Hardcoal","NewCapacity","GradualDevelopment_globalLimit","2018",0.189844583190963
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Aerial","TotalCapacity","GradualDevelopment_globalLimit","2018",1.97707870716708
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Aerial","TotalCapacity","GradualDevelopment_globalLimit","2025",4.0310246802121
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Aerial","TotalCapacity","GradualDevelopment_globalLimit","2030",4.0310246802121
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Aerial","TotalCapacity","GradualDevelopment_globalLimit","2035",4.81117062062964
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Aerial","TotalCapacity","GradualDevelopment_globalLimit","2040",22.7946499397698
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Aerial","TotalCapacity","GradualDevelopment_globalLimit","2045",31.0157443008256
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Aerial","TotalCapacity","GradualDevelopment_globalLimit","2050",28.9617983277805
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Aerial","NewCapacity","GradualDevelopment_globalLimit","2018",1.97707870716708
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Aerial","NewCapacity","GradualDevelopment_globalLimit","2025",2.05394597304503
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Aerial","NewCapacity","GradualDevelopment_globalLimit","2035",0.780145940417542
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Aerial","NewCapacity","GradualDevelopment_globalLimit","2040",19.9605580263072
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Aerial","NewCapacity","GradualDevelopment_globalLimit","2045",8.22109436105575
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Ground","TotalCapacity","GradualDevelopment_globalLimit","2018",0.00710318358388014
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Ground","TotalCapacity","GradualDevelopment_globalLimit","2025",0.00710318358388014
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Ground","TotalCapacity","GradualDevelopment_globalLimit","2030",2.18181216092117
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Ground","TotalCapacity","GradualDevelopment_globalLimit","2035",5.84658897049636
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Ground","TotalCapacity","GradualDevelopment_globalLimit","2040",6.18346791844008
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Ground","TotalCapacity","GradualDevelopment_globalLimit","2045",6.18346791844008
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Ground","TotalCapacity","GradualDevelopment_globalLimit","2050",6.18346791844008
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Ground","NewCapacity","GradualDevelopment_globalLimit","2018",0.00710318358388014
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Ground","NewCapacity","GradualDevelopment_globalLimit","2030",2.17470897733729
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Ground","NewCapacity","GradualDevelopment_globalLimit","2035",3.66477680957519
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Heatpump_Ground","NewCapacity","GradualDevelopment_globalLimit","2040",0.343982131527598
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Oil_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2018",5.7123
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Oil_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2025",3.9844
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Oil_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2030",2.3907
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Oil_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2035",1.1954
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Oil_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2040",0.4782
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Oil_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.0957
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Oil_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2018",6.7704004643198
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Oil_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2025",5.0425004643198
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Oil_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2030",3.4488004643198
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Oil_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2035",2.2535004643198
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Oil_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2040",1.5363004643198
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Oil_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2045",0.0957
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Oil_Boiler","NewCapacity","GradualDevelopment_globalLimit","2018",1.0581004643198
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Convert_DH","TotalCapacity","GradualDevelopment_globalLimit","2018",109.006745792743
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Convert_DH","TotalCapacity","GradualDevelopment_globalLimit","2025",109.006745792743
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Convert_DH","TotalCapacity","GradualDevelopment_globalLimit","2030",109.006745792743
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Convert_DH","TotalCapacity","GradualDevelopment_globalLimit","2035",109.006745792743
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Convert_DH","TotalCapacity","GradualDevelopment_globalLimit","2040",109.006745792743
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Convert_DH","TotalCapacity","GradualDevelopment_globalLimit","2045",109.006745792743
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Convert_DH","TotalCapacity","GradualDevelopment_globalLimit","2050",109.006745792743
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_Convert_DH","NewCapacity","GradualDevelopment_globalLimit","2018",109.006745792743
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_H2_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2050",8.6885687355649
"oE_GradualDevelopment_efect_244_h0","ES","Buildings","HLR_H2_Boiler","NewCapacity","GradualDevelopment_globalLimit","2050",8.6885687355649
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Conv","ResidualCapacity","GradualDevelopment_globalLimit","2018",6.1
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Conv","ResidualCapacity","GradualDevelopment_globalLimit","2025",3.965
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Conv","ResidualCapacity","GradualDevelopment_globalLimit","2030",2.44
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Conv","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.915
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Conv","TotalCapacity","GradualDevelopment_globalLimit","2018",6.13713676679722
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Conv","TotalCapacity","GradualDevelopment_globalLimit","2025",37.8933554898114
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Conv","TotalCapacity","GradualDevelopment_globalLimit","2030",36.3683554898114
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Conv","TotalCapacity","GradualDevelopment_globalLimit","2035",34.8433554898115
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Conv","TotalCapacity","GradualDevelopment_globalLimit","2040",33.9283554898115
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Conv","TotalCapacity","GradualDevelopment_globalLimit","2045",33.8912187230142
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Conv","TotalCapacity","GradualDevelopment_globalLimit","2050",33.8912187230142
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Conv","NewCapacity","GradualDevelopment_globalLimit","2018",0.0371367667972189
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Conv","NewCapacity","GradualDevelopment_globalLimit","2025",33.8912187230142
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Electric","ResidualCapacity","GradualDevelopment_globalLimit","2018",24.5
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Electric","ResidualCapacity","GradualDevelopment_globalLimit","2025",15.925
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Electric","ResidualCapacity","GradualDevelopment_globalLimit","2030",9.8
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Electric","ResidualCapacity","GradualDevelopment_globalLimit","2035",3.675
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Electric","TotalCapacity","GradualDevelopment_globalLimit","2018",24.5
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Electric","TotalCapacity","GradualDevelopment_globalLimit","2025",20.6119336227998
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Electric","TotalCapacity","GradualDevelopment_globalLimit","2030",43.9789082248413
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Electric","TotalCapacity","GradualDevelopment_globalLimit","2035",61.7072730739627
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Electric","TotalCapacity","GradualDevelopment_globalLimit","2040",93.932262622501
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Electric","TotalCapacity","GradualDevelopment_globalLimit","2045",119.754624041948
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Electric","TotalCapacity","GradualDevelopment_globalLimit","2050",146.971887617455
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Electric","NewCapacity","GradualDevelopment_globalLimit","2025",4.68693362279979
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Electric","NewCapacity","GradualDevelopment_globalLimit","2030",29.4919746020415
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Electric","NewCapacity","GradualDevelopment_globalLimit","2035",23.8533648491214
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Electric","NewCapacity","GradualDevelopment_globalLimit","2040",35.8999895485383
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Electric","NewCapacity","GradualDevelopment_globalLimit","2045",25.8223614194468
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Rail_Electric","NewCapacity","GradualDevelopment_globalLimit","2050",27.2172635755076
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Road_BEV","TotalCapacity","GradualDevelopment_globalLimit","2025",11.609131630687
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Road_BEV","TotalCapacity","GradualDevelopment_globalLimit","2030",114.215583337832
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Road_BEV","TotalCapacity","GradualDevelopment_globalLimit","2035",117.915562782926
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Road_BEV","TotalCapacity","GradualDevelopment_globalLimit","2040",117.915562782926
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Road_BEV","TotalCapacity","GradualDevelopment_globalLimit","2045",117.915562782926
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Road_BEV","TotalCapacity","GradualDevelopment_globalLimit","2050",106.306431152239
"oE_GradualDevelopment_efect_244_h0","ES","Transportation","FRT_Road_BEV","NewCapacity","GradualDevelopment_globalLimit","2025",11.609131630687
